sentence,audio_path,status
"She got two other girls to go with her, slipped off from the hike, and spent the whole afternoon following a strange man.",english/english-sample919.wav,processed
“What did they do that for?”,english/english-sample921.wav,processed
"said Winston, somewhat taken aback.",english/english-sample922.wav,processed
Parsons went on triumphantly:,english/english-sample923.wav,processed
"“My kid made sure he was some kind of enemy agent—might have been dropped by parachute, for instance.",english/english-sample924.wav,processed
"But here’s the point, old boy.",english/english-sample925.wav,processed
What do you think put her on to him in the first place?,english/english-sample926.wav,processed
She spotted he was wearing a funny kind of shoes—said she’d never seen anyone wearing shoes like that before.,english/english-sample927.wav,processed
So the chances were he was a foreigner.,english/english-sample928.wav,processed
"Pretty smart for a nipper of seven, eh?”",english/english-sample929.wav,processed
“What happened to the man?”,english/english-sample930.wav,processed
"“Ah, that I couldn’t say, of course.",english/english-sample932.wav,processed
But I wouldn’t be altogether surprised if—”,english/english-sample933.wav,processed
"Parsons made the motion of aiming a rifle, and clicked his tongue for the explosion.",english/english-sample934.wav,processed
"said Syme abstractedly, without looking up from his strip of paper.",english/english-sample936.wav,processed
"“Of course we can’t afford to take chances,”",english/english-sample937.wav,processed
agreed Winston dutifully.,english/english-sample938.wav,processed
"“What I mean to say, there is a war on,”",english/english-sample939.wav,processed
"As though in confirmation of this, a trumpet call floated from the telescreen just above their heads.",english/english-sample941.wav,processed
"However, it was not the proclamation of a military victory this time, but merely an announcement from the Ministry of Plenty.",english/english-sample942.wav,processed
cried an eager youthful voice.,english/english-sample944.wav,processed
We have glorious news for you.,english/english-sample946.wav,processed
We have won the battle for production!,english/english-sample947.wav,processed
Returns now completed of the output of all classes of consumption goods show that the standard of living has risen by no less than 20 per cent over the past year.,english/english-sample948.wav,processed
Here are some of the completed figures.,english/english-sample950.wav,processed
"The phrase “our new, happy life”",english/english-sample952.wav,processed
recurred several times.,english/english-sample953.wav,processed
It had been a favourite of late with the Ministry of Plenty.,english/english-sample954.wav,processed
"He could not follow the figures, but he was aware that they were in some way a cause for satisfaction.",english/english-sample956.wav,processed
He had lugged out a huge and filthy pipe which was already half full of charred tobacco.,english/english-sample957.wav,processed
With the tobacco ration at 100 grammes a week it was seldom possible to fill a pipe to the top.,english/english-sample958.wav,processed
Winston was smoking a Victory Cigarette which he held carefully horizontal.,english/english-sample959.wav,processed
The new ration did not start till tomorrow and he had only four cigarettes left.,english/english-sample960.wav,processed
